,price,quantity,aux_quantity,midprice,macd,sma,diff,change,type_A,type_M,type_T,side_A,side_B
2897,22600000000,226,0,22375000000.0,-17761176.240089417,22276000000.0,0.26066524194798685,-0.008365483279781403,1,0,0,1,0
2898,22600000000,226,0,22375000000.0,-15757751.221298218,22242666666.666668,0.26066524194798685,-0.008383716216652484,1,0,0,1,0
2899,22130000000,678,0,22380000000.0,-19310700.30996704,22226333333.333332,-0.2817015657275289,-0.008113849737097079,1,0,0,0,1
2900,22130000000,452,678,22380000000.0,-5517669.1432647705,22265000000.0,-0.2817015657275289,-0.008157127809551483,0,1,0,0,1
2901,22600000000,226,0,22375000000.0,4925468.848197937,22281333333.333332,0.26066524194798685,-0.008407989174986865,1,0,0,1,0
2902,22620000000,226,0,22375000000.0,28169492.47170639,22323000000.0,0.28350442468576575,-0.008107654718295974,1,0,0,1,0
2903,22150000000,452,0,22380000000.0,20931053.887893677,22324333333.333332,-0.2588674855774926,-0.008095260525751567,1,0,0,0,1
2904,22610000000,226,0,22380000000.0,9308934.911018372,22429666666.666668,0.26631635787338737,-0.008169468160072642,1,0,0,1,0
2905,22150000000,452,0,22375000000.0,1828628.350036621,22413666666.666668,-0.25321636965209215,-0.00812004198779327,1,0,0,0,1
2906,22610000000,226,0,22375000000.0,47684803.54583359,22426333333.333332,0.2720848333168735,-0.008175647984847708,1,0,0,1,0
2907,22590000000,226,0,22370000000.0,49699671.1134491,22426000000.0,0.255011599819671,-0.008113849737097079,1,0,0,1,0
2908,22610000000,226,0,22370000000.0,44493118.438373566,22445666666.666668,0.2778558874261866,-0.008120043371536444,1,0,0,1,0
2909,22600000000,226,0,22375000000.0,46762763.95346069,22447666666.666668,0.26066524194798685,-0.008365483279781403,1,0,0,1,0
2910,22640000000,226,0,22375000000.0,38763341.86486435,22449333333.333332,0.3063436074235503,-0.008132418192288788,1,0,0,1,0
2911,22120000000,226,0,22365000000.0,28611085.568328857,22464666666.666668,-0.276180649634916,-0.0081941695506303,1,0,0,0,1
2912,22610000000,226,0,22365000000.0,41641923.496520996,22465333333.333332,0.28362952193080787,-0.00818800763439783,1,0,0,1,0
2913,22150000000,452,0,22370000000.0,17711980.313220978,22452000000.0,-0.2475627275237734,-0.00815714712580788,1,0,0,0,1
2914,22590000000,226,0,22370000000.0,21773737.57776642,22453666666.666668,0.255011599819671,-0.008113849737097079,1,0,0,1,0
2915,22630000000,226,0,22380000000.0,26671977.51923752,22470333333.333332,0.2891504380234236,-0.008395795701126975,1,0,0,1,0
2916,22130000000,226,0,22380000000.0,-4976083.1116371155,22469000000.0,-0.2817015657275289,-0.007926828724167553,1,0,0,0,1
2917,22120000000,226,0,22365000000.0,-13800899.68516922,22453000000.0,-0.276180649634916,-0.0081941695506303,1,0,0,0,1
2918,22610000000,226,0,22365000000.0,-6209179.726722717,22453000000.0,0.28362952193080787,-0.008132426489185654,1,0,0,1,0
2919,22150000000,452,0,22370000000.0,-8269564.806526184,22452666666.666668,-0.2475627275237734,-0.008126234238489462,1,0,0,0,1
2920,22590000000,226,0,22370000000.0,38450.92786026001,22467666666.666668,0.255011599819671,-0.008107653333315245,1,0,0,1,0
2921,22630000000,226,0,22380000000.0,-539229.884426117,22452333333.333332,0.2891504380234236,-0.008113849737097079,1,0,0,1,0
2922,22650000000,226,0,22380000000.0,-3088274.3706741333,22353333333.333332,0.3119845181734599,-0.008426096748346023,1,0,0,1,0
2923,22140000000,678,0,22385000000.0,-10621858.031917572,22337666666.666668,-0.27593056691364315,-0.008175620439384032,1,0,0,0,1
2924,22610000000,226,0,22385000000.0,20232551.171504974,22603000000.0,0.2605504593677734,-0.00816328833529758,1,0,0,1,0
2925,22600000000,226,0,22375000000.0,20625165.165668488,22601333333.333332,0.26066524194798685,-0.008383716216652484,1,0,0,1,0
2926,22640000000,226,0,22375000000.0,9554761.957893372,22584333333.333332,0.3063436074235503,-0.008273954017705846,1,0,0,1,0
2927,22100000000,226,0,22390000000.0,-4978775.358089447,22565333333.333332,-0.32722185011774607,-0.008082867718187897,1,0,0,0,1
2928,22690000000,226,0,22390000000.0,2675447.1965293884,22511333333.333332,0.3460826633193524,-0.008132405760830278,1,0,0,1,0
2929,22150000000,452,0,22395000000.0,-9132616.525733948,22495000000.0,-0.2758056930565049,-0.00787039386986057,1,0,0,0,1
2930,22660000000,452,678,22395000000.0,5389214.682277679,22499333333.333332,0.3060733514099085,-0.008267693620956737,0,1,0,1,0
2931,22150000000,452,0,22390000000.0,-6661974.193347931,22483000000.0,-0.2701621455891795,-0.008113849737097079,1,0,0,0,1
2932,22640000000,226,0,22390000000.0,1927239.618686676,22486000000.0,0.28902295879078865,-0.008401733972115718,1,0,0,1,0
2933,22150000000,452,0,22395000000.0,-9779484.907497406,22471333333.333332,-0.2758056930565049,-0.008107660252033175,1,0,0,0,1
2934,22660000000,452,678,22395000000.0,60161960.23512268,22303333333.333332,0.3060733514099085,-0.008064256332281767,0,1,0,1,0
2935,22150000000,452,0,22405000000.0,50577995.90748596,22304666666.666668,-0.2870852313554052,-0.008064278506842385,1,0,0,0,1
2936,22150000000,226,0,22405000000.0,-11323640.812660217,22356333333.333332,-0.2870852313554052,-0.007246313276844551,1,0,0,0,1
2937,22010000000,452,678,22330000000.0,-19163333.723064423,22335333333.333332,-0.3624389055504713,-0.008020444275011626,0,1,0,0,1
2938,22660000000,226,452,22330000000.0,6412462.880187988,22334333333.333332,0.3813303822744429,-0.00850542962747986,0,1,0,1,0
2939,22660000000,678,0,22395000000.0,17547990.98897171,22351333333.333332,0.3060733514099085,-0.008413785512647355,1,0,0,1,0
2940,22130000000,226,0,22395000000.0,15890680.31242752,22300000000.0,-0.2986244791140109,-0.008113849737097079,1,0,0,0,1
2941,22150000000,226,0,22405000000.0,9686798.959804535,22283000000.0,-0.2870852313554052,-0.00805185798107794,1,0,0,0,1
2942,22150000000,226,0,22405000000.0,-30268886.220581055,22210000000.0,-0.2870852313554052,-0.007889374032219324,1,0,0,0,1
2943,22160000000,226,0,22410000000.0,-30987685.273735046,22211000000.0,-0.28131946933947655,-0.00805187184327741,1,0,0,0,1
2944,22130000000,226,0,22410000000.0,-21016292.47505188,22229000000.0,-0.3155247379979679,-0.00812003231887628,1,0,0,0,1
2945,22660000000,452,0,22405000000.0,-6569160.942653656,22229000000.0,0.29453410365129995,-0.00835299665093117,1,0,0,1,0
2946,22640000000,226,0,22405000000.0,10122893.99849701,22227333333.333332,0.2717255022784917,-0.008334747347940919,1,0,0,1,0
2947,22690000000,226,0,22415000000.0,23429410.721553802,22246000000.0,0.31720279056108314,-0.008101479054608278,1,0,0,1,0
2948,22130000000,226,0,22415000000.0,8139918.131755829,22244333333.333332,-0.32115313115294053,-0.00807670453167002,1,0,0,0,1
2949,22150000000,226,0,22390000000.0,4369134.399284363,22244333333.333332,-0.2701621455891795,-0.008101465235704696,1,0,0,0,1
2950,22630000000,226,0,22390000000.0,16178078.077838898,22260000000.0,0.2776110178850714,-0.008101465235704696,1,0,0,1,0
2951,22130000000,678,0,22385000000.0,10964112.092487335,22242333333.333332,-0.287345056834524,-0.00807044580000243,1,0,0,0,1
2952,22150000000,226,0,22385000000.0,-7043172.546218872,22272000000.0,-0.2645160769927623,-0.00807044580000243,1,0,0,0,1
2953,22150000000,452,0,22405000000.0,-9629876.023735046,22276666666.666668,-0.2870852313554052,-0.008095281281905372,1,0,0,0,1
2954,22150000000,226,0,22405000000.0,79190665.73649216,22515666666.666668,-0.2870852313554052,-0.008095281281905372,1,0,0,0,1
2955,22150000000,452,0,22390000000.0,65115998.183208466,22516000000.0,-0.2701621455891795,-0.008089069661892647,1,0,0,0,1
2956,22700000000,452,678,22390000000.0,-14426787.968502045,22498333333.333332,0.3574946042250697,-0.008389605460118752,0,1,0,1,0
2957,22150000000,452,0,22395000000.0,-24236994.708869934,22481666666.666668,-0.2758056930565049,-0.00812622041958588,1,0,0,0,1
2958,22690000000,452,678,22395000000.0,31813665.582092285,22579333333.333332,0.3403015304961676,-0.008163266298926641,0,1,0,1,0
2959,22630000000,226,0,22390000000.0,32125043.31871414,22579333333.333332,0.2776110178850714,-0.008113849737097079,1,0,0,1,0
2960,22130000000,678,0,22390000000.0,-43778975.34062958,22460666666.666668,-0.29298602740060553,-0.007882930794899875,1,0,0,0,1
2961,22140000000,904,0,22385000000.0,-51699426.92052078,22460666666.666668,-0.27593056691364315,-0.008033134082188916,1,0,0,0,1
2962,22600000000,226,0,22385000000.0,-25790612.58202362,22406000000.0,0.24913596944689534,-0.008101462468218348,1,0,0,1,0
2963,22150000000,226,0,22370000000.0,-33531950.525485992,22391000000.0,-0.2475627275237734,-0.00795183773911595,1,0,0,0,1
2964,22570000000,226,0,22370000000.0,-7686188.32510376,22391666666.666668,0.2321673122131496,-0.008389849545733288,1,0,0,1,0
2965,22560000000,226,0,22350000000.0,-3866087.3989334106,22392666666.666668,0.2438041003294909,-0.008365762190824057,1,0,0,1,0
2966,22130000000,678,0,22350000000.0,-9558610.984401703,22442333333.333332,-0.2477875929946199,-0.008151003241274232,1,0,0,0,1
2967,22140000000,904,0,22380000000.0,-18607947.82888794,22442333333.333332,-0.27028452565251077,-0.008194115872875656,1,0,0,0,1
2968,22130000000,678,0,22380000000.0,-26330215.35049057,22298666666.666668,-0.2817015657275289,-0.008113849737097079,1,0,0,0,1
2969,22140000000,904,0,22365000000.0,-31431219.497612,22298666666.666668,-0.253331254877129,-0.008150978356140825,1,0,0,0,1
2970,22590000000,226,0,22365000000.0,-9388596.812408447,22356000000.0,0.26078012717302373,-0.008113849737097079,1,0,0,1,0
2971,22130000000,678,0,22380000000.0,-15762843.761543274,22355333333.333332,-0.2817015657275289,-0.008095260525751567,1,0,0,0,1
2972,22600000000,226,0,22380000000.0,-8297662.553077698,22325000000.0,0.2548993177983692,-0.008377582887571677,1,0,0,1,0
2973,22590000000,226,0,22365000000.0,-54581.81814956665,22325000000.0,0.26078012717302373,-0.008120044755898188,1,0,0,1,0
2974,22130000000,678,0,22365000000.0,-17839252.77108383,22324000000.0,-0.26475595225602105,-0.008132426489185654,1,0,0,0,1
2975,22150000000,452,0,22390000000.0,-22125276.88911438,22309333333.333332,-0.2701621455891795,-0.008138585581912928,1,0,0,0,1
2976,22150000000,678,0,22390000000.0,13950557.615562439,22330666666.666668,-0.2701621455891795,-0.008132405760830278,1,0,0,0,1
2977,22150000000,904,0,22370000000.0,6766627.864242554,22314666666.666668,-0.2475627275237734,-0.008113849737097079,1,0,0,0,1
2978,22650000000,226,0,22370000000.0,25828593.34671402,22392333333.333332,0.32354446263922937,-0.008444391204030037,1,0,0,1,0
2979,22150000000,452,0,22390000000.0,16614729.125106812,22376333333.333332,-0.2701621455891795,-0.008101465235704696,1,0,0,0,1
2980,22600000000,226,0,22390000000.0,25000537.53419876,22374000000.0,0.24337519516793088,-0.008353155482177906,1,0,0,1,0
2981,22590000000,226,0,22370000000.0,29599117.07635498,22389000000.0,0.255011599819671,-0.008113849737097079,1,0,0,1,0
2982,22150000000,452,0,22370000000.0,19736490.491653442,22389333333.333332,-0.2475627275237734,-0.00815714712580788,1,0,0,0,1
2983,22630000000,226,0,22385000000.0,26000953.713020325,22388666666.666668,0.28337943920954073,-0.00832275274750482,1,0,0,1,0
2984,22150000000,226,0,22385000000.0,5723703.880191803,22416333333.333332,-0.2645160769927623,-0.008120039222160981,1,0,0,0,1
2985,22150000000,452,0,22390000000.0,-2257130.9615364075,22403666666.666668,-0.2701621455891795,-0.008187925053220437,1,0,0,0,1
2986,22140000000,678,904,22390000000.0,11469149.46741867,22433000000.0,-0.28157408649489113,-0.008082867718187897,0,1,0,0,1
2987,22150000000,226,452,22370000000.0,2804618.3076553345,22418333333.333332,-0.2475627275237734,-0.008113849737097079,0,1,0,0,1
2988,22150000000,226,0,22370000000.0,-1066487.3834495544,22388666666.666668,-0.2475627275237734,-0.008138607677352689,1,0,0,0,1
2989,22150000000,452,0,22390000000.0,-8647935.504119873,22388666666.666668,-0.2701621455891795,-0.008089069661892647,1,0,0,0,1
2990,22150000000,226,0,22390000000.0,-14571334.058803558,22350666666.666668,-0.2701621455891795,-0.008089069661892647,1,0,0,0,1
2991,22150000000,1130,0,22370000000.0,-20296846.598945618,22350666666.666668,-0.2475627275237734,-0.007933022085945554,1,0,0,0,1
2992,22650000000,226,0,22370000000.0,11334183.926177979,22367333333.333332,0.32354446263922937,-0.0084141170799429,1,0,0,1,0
2993,22150000000,452,0,22390000000.0,3155194.462474823,22350666666.666668,-0.2701621455891795,-0.008126223180898937,1,0,0,0,1
2994,22150000000,226,0,22390000000.0,-2427596.9987335205,22365333333.333332,-0.2701621455891795,-0.00807045550788368,1,0,0,0,1
2995,22590000000,226,0,22370000000.0,-1530407.7108345032,22364000000.0,0.255011599819671,-0.00838377594805566,1,0,0,1,0
2996,22150000000,452,0,22370000000.0,-9296169.94052887,22349333333.333332,-0.2475627275237734,-0.008206464509149282,1,0,0,0,1
2997,22630000000,226,0,22380000000.0,6768556.22668457,22380666666.666668,0.2891504380234236,-0.008120040604668257,1,0,0,1,0
2998,22150000000,226,0,22380000000.0,14776081.37613678,22408333333.333332,-0.2588674855774926,-0.008187958063610867,1,0,0,0,1
2999,22590000000,226,0,22370000000.0,12250417.33605957,22408333333.333332,0.255011599819671,-0.008113849737097079,1,0,0,1,0
3000,22150000000,452,0,22370000000.0,6127686.05254364,22408333333.333332,-0.2475627275237734,-0.008113849737097079,1,0,0,0,1
3001,22140000000,904,0,22385000000.0,3486266.916572571,22392000000.0,-0.27593056691364315,-0.008064234137873709,1,0,0,0,1
3002,22600000000,226,0,22385000000.0,37264299.11700058,22453666666.666668,0.24913596944689534,-0.008468327756664234,1,0,0,1,0
3003,22590000000,226,0,22370000000.0,39690883.00738907,22468333333.333332,0.255011599819671,-0.008113849737097079,1,0,0,1,0
3004,22150000000,452,0,22370000000.0,27841661.169433594,22468333333.333332,-0.2475627275237734,-0.008144790252966867,1,0,0,0,1
3005,22140000000,904,0,22385000000.0,16744154.448429108,22453333333.333332,-0.27593056691364315,-0.00807044580000243,1,0,0,0,1
3006,22130000000,678,0,22385000000.0,-437252.0729370117,22438000000.0,-0.287345056834524,-0.008101462468218348,1,0,0,0,1
3007,22590000000,226,0,22370000000.0,5133394.524154663,22453000000.0,0.255011599819671,-0.008113849737097079,1,0,0,1,0
3008,22150000000,452,0,22370000000.0,-3844733.992298126,22453333333.333332,-0.2475627275237734,-0.008144790252966867,1,0,0,0,1
3009,22140000000,904,0,22385000000.0,-12258373.256076813,22437000000.0,-0.27593056691364315,-0.008089064121969733,1,0,0,0,1
3010,22150000000,226,0,22385000000.0,-13413463.001495361,22407000000.0,-0.2645160769927623,-0.008120039222160981,1,0,0,0,1
3011,22590000000,226,0,22370000000.0,-6536252.730934143,22409000000.0,0.255011599819671,-0.008389849545733288,1,0,0,1,0
3012,22650000000,226,0,22370000000.0,4478558.117271423,22391333333.333332,0.32354446263922937,-0.008420177258274757,1,0,0,1,0
3013,22630000000,452,0,22390000000.0,10968284.380653381,22407333333.333332,0.2776110178850714,-0.008340983961304782,1,0,0,1,0
3014,22150000000,226,0,22390000000.0,-17078842.291252136,22380666666.666668,-0.2701621455891795,-0.008089069661892647,1,0,0,0,1
3015,22590000000,226,0,22370000000.0,-15369419.541805267,22380666666.666668,0.255011599819671,-0.008389849545733288,1,0,0,1,0
3016,22150000000,452,0,22370000000.0,-23536818.097244263,22366000000.0,-0.2475627275237734,-0.008138607677352689,1,0,0,0,1
3017,22140000000,904,0,22385000000.0,-22225106.15919113,22364333333.333332,-0.27593056691364315,-0.008113849737097079,1,0,0,0,1
3018,22140000000,904,0,22385000000.0,-18036472.79957962,22362000000.0,-0.27593056691364315,-0.008089064121969733,1,0,0,0,1
3019,22150000000,452,0,22370000000.0,-23984878.825344086,22362000000.0,-0.2475627275237734,-0.008175661766794127,1,0,0,0,1
3020,22130000000,678,0,22370000000.0,1136924.807914734,22373333333.333332,-0.27040701513029475,-0.008120043371536444,1,0,0,0,1
3021,22150000000,452,0,22390000000.0,-6465331.343772888,22374000000.0,-0.2701621455891795,-0.008089069661892647,1,0,0,0,1
3022,22150000000,226,0,22390000000.0,-10669042.551486969,22364666666.666668,-0.2701621455891795,-0.008107658869525901,1,0,0,0,1
3023,22590000000,226,0,22370000000.0,-2778605.5277175903,22364333333.333332,0.255011599819671,-0.008389849545733288,1,0,0,1,0
3024,22630000000,226,0,22370000000.0,1458816.6595726013,22350000000.0,0.300700175032708,-0.008138607677352689,1,0,0,1,0
3025,22150000000,452,904,22375000000.0,-5680834.272937775,22350000000.0,-0.25321636965209215,-0.008107654718295974,0,1,0,0,1
3026,22650000000,226,0,22375000000.0,15197858.74030304,22378333333.333332,0.3177631987924369,-0.0084382700657535,1,0,0,1,0
3027,22630000000,452,0,22390000000.0,21940954.034934998,22378333333.333332,0.2776110178850714,-0.00845617986292521,1,0,0,1,0
3028,22150000000,226,0,22390000000.0,-3032252.5916023254,22363000000.0,-0.2701621455891795,-0.008089069661892647,1,0,0,0,1
3029,22150000000,452,0,22370000000.0,-9643484.821220398,22363000000.0,-0.2475627275237734,-0.00815714712580788,1,0,0,0,1
3030,22620000000,226,0,22370000000.0,52725762.9622345,22451333333.333332,0.28927803122944734,-0.008101454158333143,1,0,0,1,0
3031,22610000000,226,0,22380000000.0,54654613.338451385,22467333333.333332,0.26631635787338737,-0.008169468160072642,1,0,0,1,0
3032,22600000000,226,0,22380000000.0,36572453.61655426,22485000000.0,0.2548993177983692,-0.008389727448936722,1,0,0,1,0
3033,22150000000,1356,0,22370000000.0,24748741.874011993,22469000000.0,-0.2475627275237734,-0.008076629709188187,1,0,0,0,1
3034,22600000000,226,0,22370000000.0,6301667.025611877,22486000000.0,0.26643374362292593,-0.008126234238489462,1,0,0,1,0
3035,22590000000,226,0,22375000000.0,3025667.2902297974,22485333333.333332,0.2492456505790946,-0.008082846924886613,1,0,0,1,0
3036,22160000000,226,0,22375000000.0,-2583743.9892578125,22470666666.666668,-0.24179677828319984,-0.008175647984847708,1,0,0,0,1
3037,22150000000,1356,0,22395000000.0,-5866135.972576141,22470333333.333332,-0.2758056930565049,-0.008144755751945603,1,0,0,0,1
3038,22070000000,226,0,22395000000.0,-44338556.78355026,22333666666.666668,-0.3670808372865292,-0.007995774901176233,1,0,0,0,1
3039,22050000000,226,0,22325000000.0,-51191422.91212082,22313666666.666668,-0.3110176607913799,-0.008206650565610995,1,0,0,0,1
3040,22060000000,226,0,22325000000.0,-50055539.36569977,22309666666.666668,-0.29957249362995153,-0.0080641005531327,1,0,0,0,1
3041,22590000000,226,0,22350000000.0,-42356970.95474243,22293000000.0,0.2781011952125677,-0.00844468345996897,1,0,0,1,0
3042,22110000000,226,0,22350000000.0,-54069499.70264816,22291000000.0,-0.270652322916673,-0.008076596357908694,1,0,0,0,1
3043,22080000000,452,0,22360000000.0,-47851648.60070419,22275666666.666668,-0.31623862255553836,-0.008045505945284095,1,0,0,0,1
3044,22100000000,226,0,22360000000.0,-46652853.960933685,22259333333.333332,-0.29338411836243344,-0.008157166459314783,1,0,0,0,1
3045,22050000000,226,0,22325000000.0,-52245583.69622803,22256000000.0,-0.3110176607913799,-0.008169604906307049,1,0,0,0,1
3046,22060000000,226,0,22325000000.0,-48001059.46906662,22252666666.666668,-0.29957249362995153,-0.008181964494755193,1,0,0,0,1
3047,22590000000,226,0,22355000000.0,-38422900.287815094,22251666666.666668,0.2723249231376507,-0.008396107795397541,1,0,0,1,0
3048,22120000000,226,0,22355000000.0,-50858120.39906311,22237000000.0,-0.26487605084175314,-0.008138624274854537,1,0,0,0,1
3049,22100000000,452,0,22370000000.0,-42637414.71854401,22233666666.666668,-0.30467344654007394,-0.008095252210291339,1,0,0,0,1
3050,22120000000,226,0,22370000000.0,-36493525.06751633,22235666666.666668,-0.2818291589335526,-0.008138607677352689,1,0,0,0,1
3051,22130000000,226,0,22350000000.0,-39641695.75082779,22237666666.666668,-0.2477875929946199,-0.008157185810095313,1,0,0,0,1
3052,22570000000,226,0,22350000000.0,-28445478.54096222,22251666666.666668,0.25523646529051464,-0.008450735544033784,1,0,0,1,0
3053,22110000000,452,0,22360000000.0,-32850285.75394821,22253333333.333332,-0.28195686626588096,-0.008113849737097079,1,0,0,0,1
3054,22110000000,678,0,22360000000.0,-31756147.027648926,22262000000.0,-0.28195686626588096,-0.00791409107680046,1,0,0,0,1
3055,22150000000,452,0,22380000000.0,-34164761.5176239,22247000000.0,-0.2588674855774926,-0.008126228707224886,1,0,0,0,1
3056,22110000000,226,0,22380000000.0,-8174071.694107056,22298000000.0,-0.30453564587756804,-0.00832279906746278,1,0,0,0,1
3057,22620000000,226,0,22385000000.0,2187078.8204689026,22317000000.0,0.27196494928865705,-0.008089064121969733,1,0,0,1,0
3058,22560000000,226,0,22385000000.0,-12479280.279453278,22304333333.333332,0.203478009763372,-0.007964468120481823,1,0,0,1,0
3059,22610000000,226,0,22370000000.0,-1860886.3644371033,22303333333.333332,0.2778558874261866,-0.008181827809622769,1,0,0,1,0
3060,22120000000,452,0,22370000000.0,-16178855.75782013,22290666666.666668,-0.2818291589335526,-0.008200309451363165,1,0,0,0,1
3061,22610000000,226,0,22380000000.0,-5165395.418994904,22306000000.0,0.26631635787338737,-0.008169468160072642,1,0,0,1,0
3062,22140000000,226,0,22380000000.0,-1306427.4992408752,22295666666.666668,-0.27028452565251077,-0.008107656102657717,1,0,0,0,1
3063,22620000000,226,0,22375000000.0,8741192.910457611,22312666666.666668,0.28350442468576575,-0.008089053034689427,1,0,0,1,0
3064,22140000000,1130,0,22375000000.0,-5532625.524448395,22298000000.0,-0.2646359610209816,-0.00815713746552481,1,0,0,0,1
3065,22130000000,226,0,22385000000.0,-10488347.526016235,22298333333.333332,-0.287345056834524,-0.008113849737097079,1,0,0,0,1
3066,22130000000,226,0,22385000000.0,-27940002.449687958,22367000000.0,-0.287345056834524,-0.008113849737097079,1,0,0,0,1
3067,22140000000,452,0,22380000000.0,-33504247.641357422,22353333333.333332,-0.27028452565251077,-0.008132414046618953,1,0,0,0,1
3068,22120000000,452,0,22380000000.0,-55749530.99453735,22298000000.0,-0.2931186058025499,-0.008064223033218557,1,0,0,0,1
3069,22150000000,452,0,22385000000.0,-57485850.3082428,22283333333.333332,-0.2645160769927623,-0.008095264680693758,1,0,0,0,1
3070,22130000000,226,0,22385000000.0,-52519099.46424103,22204000000.0,-0.287345056834524,-0.007882878786129113,1,0,0,0,1
3071,22620000000,226,0,22380000000.0,-38440397.17682266,22220000000.0,0.2777333979484055,-0.00815095350432085,1,0,0,1,0
3072,22140000000,452,0,22380000000.0,-40850539.322525024,22219666666.666668,-0.27028452565251077,-0.008120040604668257,1,0,0,0,1
3073,22140000000,226,452,22365000000.0,-42944855.05706024,22219333333.333332,-0.253331254877129,-0.008132426489185654,0,1,0,0,1
3074,22000000000,452,0,22365000000.0,-4503331.862724304,22474666666.666668,-0.413277018181624,-0.0079956158421247,1,0,0,0,1
3075,22140000000,452,0,22345000000.0,-13062219.659152985,22459666666.666668,-0.23069148759418612,-0.008181903678007285,1,0,0,0,1
3076,22550000000,226,0,22345000000.0,-7769786.1007499695,22458666666.666668,0.23814035989008084,-0.008420516191137312,1,0,0,1,0
3077,22120000000,226,0,22340000000.0,-16608266.818439484,22441666666.666668,-0.24790017671402073,-0.008175744587736105,1,0,0,0,1
3078,22560000000,226,0,22340000000.0,-10609434.15884018,22440666666.666668,0.2553490490099183,-0.008396295383827957,1,0,0,1,0
3079,22110000000,226,0,22375000000.0,-19437334.519916534,22425000000.0,-0.29889473512765274,-0.008138602149792909,1,0,0,0,1
3080,22540000000,226,0,22375000000.0,-11498148.219303131,22366666666.666668,0.1921476937346445,-0.00832894463600295,1,0,0,1,0
3081,22140000000,452,0,22380000000.0,-18743069.650218964,22366333333.333332,-0.27028452565251077,-0.008194115872875656,1,0,0,0,1
3082,22130000000,226,678,22380000000.0,9064968.070266724,22407666666.666668,-0.2817015657275289,-0.00785131171434594,0,1,0,0,1
3083,22650000000,452,678,22395000000.0,7659021.3876571655,22411666666.666668,0.29466395838115544,-0.008413785512647355,0,1,0,1,0
3084,22140000000,226,452,22395000000.0,-168602.0532836914,22393666666.666668,-0.2872150860852579,-0.0080952729850085,0,1,0,0,1
3085,22140000000,226,0,22345000000.0,-1456564.2168426514,22395000000.0,-0.23069148759418612,-0.00819424123274858,1,0,0,0,1
3086,22550000000,452,0,22345000000.0,3307613.0901756287,22395333333.333332,0.23814035989008084,-0.008113849737097079,1,0,0,1,0
3087,22120000000,226,0,22340000000.0,-6032272.198055267,22381000000.0,-0.24790017671402073,-0.008243510417970164,1,0,0,0,1
3088,22550000000,226,452,22340000000.0,4171380.6176948547,22393666666.666668,0.2439115666071022,-0.008120051687000002,0,1,0,1,0
3089,22590000000,226,0,22360000000.0,9667033.86062622,22409000000.0,0.26655123436866796,-0.008132430640415172,1,0,0,1,0
3090,22680000000,678,0,22360000000.0,37229507.392082214,22478666666.666668,0.36939650323764855,-0.008231109538523703,1,0,0,1,0
3091,22610000000,226,0,22375000000.0,28660608.319812775,22478666666.666668,0.2720848333168735,-0.008175647984847708,1,0,0,1,0
3092,22140000000,452,0,22375000000.0,24929654.66387558,22462666666.666668,-0.2646359610209816,-0.008144783346601717,1,0,0,0,1
3093,22130000000,678,0,22385000000.0,16745758.648757935,22461666666.666668,-0.287345056834524,-0.008150945227772282,1,0,0,0,1
3094,22120000000,452,0,22385000000.0,-4495351.725692749,22447000000.0,-0.29875954675540484,-0.008101462468218348,1,0,0,0,1
3095,22610000000,226,0,22375000000.0,1661842.6826133728,22447666666.666668,0.2720848333168735,-0.008175647984847708,1,0,0,1,0
3096,22110000000,226,0,22375000000.0,-3854123.866508484,22437666666.666668,-0.29889473512765274,-0.008132418192288788,1,0,0,0,1
3097,22610000000,226,0,22370000000.0,2170443.234386444,22437666666.666668,0.2778558874261866,-0.008432289581118317,1,0,0,1,0
3098,22660000000,1130,0,22370000000.0,10035015.670337677,22439666666.666668,0.33496660644249004,-0.008456482141182012,1,0,0,1,0
3099,22140000000,452,0,22375000000.0,-198317.55905151367,22423000000.0,-0.2646359610209816,-0.008089053034689427,1,0,0,0,1
3100,22650000000,1130,0,22375000000.0,27005196.994613647,22519666666.666668,0.3177631987924369,-0.008383716216652484,1,0,0,1,0
3101,22140000000,226,452,22395000000.0,14258903.31558609,22503000000.0,-0.2872150860852579,-0.008070465211423312,0,1,0,0,1
3102,22680000000,226,0,22395000000.0,208351.50455093384,22463333333.333332,0.3288921374674146,-0.008113849737097079,1,0,0,1,0
3103,22160000000,226,0,22400000000.0,-8177695.875083923,22446666666.666668,-0.2700398747937592,-0.008082881564900255,1,0,0,0,1
3104,22600000000,226,0,22400000000.0,-13958694.618534088,22480333333.333332,0.23186136193270282,-0.008395546522192791,1,0,0,1,0
3105,22160000000,226,0,22375000000.0,-18476271.272037506,22461000000.0,-0.24179677828319984,-0.008126231472239431,1,0,0,0,1
3106,22590000000,226,0,22375000000.0,-9177864.221160889,22478333333.333332,0.2492456505790946,-0.008389788483828724,1,0,0,1,0
3107,22640000000,226,0,22395000000.0,-11620464.492012024,22461000000.0,0.28325456535240245,-0.008419839073773567,1,0,0,1,0
3108,22680000000,226,0,22395000000.0,22628278.347553253,22503666666.666668,0.3288921374674146,-0.008347019437432242,1,0,0,1,0
3109,22640000000,226,0,22400000000.0,25555438.255931854,22503333333.333332,0.27748874708965393,-0.008107661633923121,1,0,0,1,0
3110,22720000000,226,0,22400000000.0,28054169.166389465,22531333333.333332,0.3687435174035561,-0.008316518685874644,1,0,0,1,0
3111,22160000000,226,0,22385000000.0,14976822.481056213,22517000000.0,-0.25310158707188146,-0.008132409902799863,1,0,0,0,1
