,price,quantity,aux_quantity,midprice,type_A,type_M,type_T,side_A,side_B
5515,22750000000,226,0,22615000000.0,1,0,0,1,0
5516,22730000000,226,0,22580000000.0,1,0,0,1,0
5517,22430000000,226,0,22580000000.0,1,0,0,0,1
5518,22740000000,226,0,22555000000.0,1,0,0,1,0
5519,22390000000,226,0,22555000000.0,1,0,0,0,1
5520,22340000000,226,0,22545000000.0,1,0,0,0,1
5521,22430000000,226,0,22545000000.0,1,0,0,0,1
5522,22730000000,226,0,22575000000.0,1,0,0,1,0
5523,22750000000,226,0,22575000000.0,1,0,0,1,0
5524,22730000000,226,0,22580000000.0,1,0,0,1,0
5525,22720000000,226,0,22580000000.0,1,0,0,1,0
5526,22820000000,1130,0,22610000000.0,1,0,0,1,0
5527,22340000000,226,0,22610000000.0,1,0,0,0,1
5528,22730000000,226,0,22580000000.0,1,0,0,1,0
5529,22750000000,226,0,22580000000.0,1,0,0,1,0
5530,22810000000,452,0,22575000000.0,1,0,0,1,0
5531,22340000000,226,0,22575000000.0,1,0,0,0,1
5532,22430000000,226,0,22580000000.0,1,0,0,0,1
5533,22390000000,226,0,22580000000.0,1,0,0,0,1
5534,22400000000,226,0,22575000000.0,1,0,0,0,1
5535,22750000000,226,0,22575000000.0,1,0,0,1,0
5536,22430000000,226,0,22580000000.0,1,0,0,0,1
5537,22730000000,226,0,22580000000.0,1,0,0,1,0
5538,22760000000,226,0,22590000000.0,1,0,0,1,0
5539,22750000000,226,0,22590000000.0,1,0,0,1,0
5540,22400000000,226,0,22610000000.0,1,0,0,0,1
5541,22450000000,678,0,22610000000.0,1,0,0,0,1
5542,22750000000,226,0,22590000000.0,1,0,0,1,0
5543,22740000000,226,0,22590000000.0,1,0,0,1,0
5544,22750000000,452,0,22600000000.0,1,0,0,1,0
5545,22790000000,226,0,22600000000.0,1,0,0,1,0
5546,22380000000,226,0,22595000000.0,1,0,0,0,1
5547,22810000000,452,0,22595000000.0,1,0,0,1,0
5548,22440000000,452,0,22590000000.0,1,0,0,0,1
5549,22440000000,226,452,22590000000.0,0,1,0,0,1
5550,22720000000,226,0,22575000000.0,1,0,0,1,0
5551,22790000000,226,0,22575000000.0,1,0,0,1,0
5552,22380000000,226,0,22580000000.0,1,0,0,0,1
5553,22860000000,226,0,22580000000.0,1,0,0,1,0
5554,22430000000,452,0,22585000000.0,1,0,0,0,1
5555,22740000000,452,0,22585000000.0,1,0,0,1,0
5556,22370000000,226,0,22580000000.0,1,0,0,0,1
5557,22350000000,452,678,22580000000.0,0,1,0,0,1
5558,22700000000,226,0,22510000000.0,1,0,0,1,0
5559,22330000000,226,0,22510000000.0,1,0,0,0,1
5560,22720000000,226,452,22535000000.0,0,1,0,1,0
5561,22730000000,226,0,22535000000.0,1,0,0,1,0
5562,22400000000,226,0,22580000000.0,1,0,0,0,1
5563,22350000000,226,904,22580000000.0,0,1,0,0,1
5564,22320000000,226,0,22525000000.0,1,0,0,0,1
5565,22330000000,226,0,22525000000.0,1,0,0,0,1
5566,22400000000,226,0,22565000000.0,1,0,0,0,1
5567,22340000000,226,0,22565000000.0,1,0,0,0,1
5568,22730000000,226,0,22555000000.0,1,0,0,1,0
5569,22340000000,226,0,22555000000.0,1,0,0,0,1
5570,22740000000,452,0,22565000000.0,1,0,0,1,0
5571,22390000000,226,0,22565000000.0,1,0,0,0,1
5572,22810000000,226,0,22590000000.0,1,0,0,1,0
5573,22340000000,226,0,22590000000.0,1,0,0,0,1
5574,22400000000,226,0,22570000000.0,1,0,0,0,1
5575,22740000000,452,0,22570000000.0,1,0,0,1,0
5576,22810000000,226,0,22590000000.0,1,0,0,1,0
5577,22330000000,678,0,22590000000.0,1,0,0,0,1
5578,22980000000,226,0,22650000000.0,1,0,0,1,0
5579,22340000000,226,0,22650000000.0,1,0,0,0,1
5580,22730000000,226,0,22570000000.0,1,0,0,1,0
5581,22410000000,226,0,22570000000.0,1,0,0,0,1
5582,22370000000,226,0,22555000000.0,1,0,0,0,1
5583,22740000000,226,0,22555000000.0,1,0,0,1,0
5584,22400000000,226,0,22565000000.0,1,0,0,0,1
5585,22730000000,226,0,22565000000.0,1,0,0,1,0
5586,22740000000,226,0,22555000000.0,1,0,0,1,0
5587,22350000000,1130,0,22555000000.0,1,0,0,0,1
5588,22730000000,452,0,22575000000.0,1,0,0,1,0
5589,22730000000,226,452,22575000000.0,0,1,0,1,0
5590,22340000000,452,0,22540000000.0,1,0,0,0,1
5591,22740000000,226,0,22540000000.0,1,0,0,1,0
5592,22790000000,452,0,22560000000.0,1,0,0,1,0
5593,22330000000,226,0,22560000000.0,1,0,0,0,1
5594,22720000000,226,0,22565000000.0,1,0,0,1,0
5595,22410000000,226,0,22565000000.0,1,0,0,0,1
5596,22730000000,226,0,22550000000.0,1,0,0,1,0
5597,22730000000,226,0,22550000000.0,1,0,0,1,0
5598,22820000000,678,0,22580000000.0,1,0,0,1,0
5599,22340000000,678,0,22580000000.0,1,0,0,0,1
5600,22420000000,226,0,22575000000.0,1,0,0,0,1
5601,22810000000,226,0,22575000000.0,1,0,0,1,0
5602,22730000000,452,0,22570000000.0,1,0,0,1,0
5603,22760000000,226,0,22570000000.0,1,0,0,1,0
5604,22730000000,452,0,22575000000.0,1,0,0,1,0
5605,22420000000,226,0,22575000000.0,1,0,0,0,1
5606,22370000000,226,0,22570000000.0,1,0,0,0,1
5607,22330000000,226,0,22570000000.0,1,0,0,0,1
5608,22730000000,452,0,22575000000.0,1,0,0,1,0
5609,22370000000,226,0,22575000000.0,1,0,0,0,1
5610,22340000000,226,452,22570000000.0,0,1,0,0,1
5611,22340000000,226,0,22570000000.0,1,0,0,0,1
5612,22730000000,452,0,22580000000.0,1,0,0,1,0
5613,22430000000,452,0,22580000000.0,1,0,0,0,1
5614,22790000000,226,0,22595000000.0,1,0,0,1,0
5615,22400000000,226,0,22595000000.0,1,0,0,0,1
5616,22360000000,452,0,22580000000.0,1,0,0,0,1
5617,22360000000,226,452,22580000000.0,0,1,0,0,1
5618,22880000000,226,0,22635000000.0,1,0,0,1,0
5619,22820000000,452,904,22635000000.0,0,1,0,1,0
5620,22960000000,452,0,22680000000.0,1,0,0,1,0
5621,22840000000,226,0,22680000000.0,1,0,0,1,0
5622,22780000000,226,0,22595000000.0,1,0,0,1,0
5623,22410000000,226,0,22595000000.0,1,0,0,0,1
5624,22720000000,452,0,22580000000.0,1,0,0,1,0
5625,22440000000,226,0,22580000000.0,1,0,0,0,1
5626,22430000000,226,0,22610000000.0,1,0,0,0,1
5627,22720000000,226,452,22610000000.0,0,1,0,1,0
5628,22430000000,452,0,22600000000.0,1,0,0,0,1
5629,22360000000,226,452,22600000000.0,0,1,0,0,1
5630,22390000000,226,0,22595000000.0,1,0,0,0,1
5631,22810000000,226,0,22595000000.0,1,0,0,1,0
5632,22710000000,452,0,22570000000.0,1,0,0,1,0
5633,22790000000,452,0,22570000000.0,1,0,0,1,0
5634,22430000000,452,0,22575000000.0,1,0,0,0,1
5635,22430000000,226,0,22575000000.0,1,0,0,0,1
5636,22300000000,452,0,22545000000.0,1,0,0,0,1
5637,22320000000,226,0,22545000000.0,1,0,0,0,1
5638,22360000000,226,0,22560000000.0,1,0,0,0,1
5639,22340000000,904,0,22560000000.0,1,0,0,0,1
5640,22300000000,226,452,22570000000.0,0,1,0,0,1
5641,22710000000,452,0,22570000000.0,1,0,0,1,0
5642,22380000000,226,0,22575000000.0,1,0,0,0,1
5643,22770000000,226,0,22575000000.0,1,0,0,1,0
5644,22780000000,452,0,22570000000.0,1,0,0,1,0
5645,22720000000,226,452,22570000000.0,0,1,0,1,0
5646,22350000000,1356,0,22555000000.0,1,0,0,0,1
5647,22760000000,226,0,22555000000.0,1,0,0,1,0
5648,22430000000,226,0,22570000000.0,1,0,0,0,1
5649,22710000000,452,0,22570000000.0,1,0,0,1,0
5650,22380000000,226,0,22575000000.0,1,0,0,0,1
5651,22810000000,904,0,22575000000.0,1,0,0,1,0
5652,22430000000,452,0,22570000000.0,1,0,0,0,1
5653,22810000000,904,0,22570000000.0,1,0,0,1,0
5654,22720000000,452,0,22575000000.0,1,0,0,1,0
5655,22810000000,452,0,22575000000.0,1,0,0,1,0
5656,22320000000,226,0,22595000000.0,1,0,0,0,1
5657,22870000000,226,0,22595000000.0,1,0,0,1,0
5658,22300000000,452,0,22630000000.0,1,0,0,0,1
5659,22380000000,226,0,22630000000.0,1,0,0,0,1
5660,22860000000,226,0,22605000000.0,1,0,0,1,0
5661,22370000000,452,0,22605000000.0,1,0,0,0,1
5662,22730000000,452,0,22585000000.0,1,0,0,1,0
5663,22330000000,226,0,22585000000.0,1,0,0,0,1
5664,22420000000,226,0,22565000000.0,1,0,0,0,1
5665,22310000000,226,0,22565000000.0,1,0,0,0,1
5666,22730000000,452,0,22555000000.0,1,0,0,1,0
5667,22340000000,226,0,22555000000.0,1,0,0,0,1
5668,22430000000,452,0,22580000000.0,1,0,0,0,1
5669,22340000000,904,0,22580000000.0,1,0,0,0,1
5670,22430000000,226,0,22570000000.0,1,0,0,0,1
5671,22340000000,226,0,22570000000.0,1,0,0,0,1
5672,22430000000,226,0,22580000000.0,1,0,0,0,1
5673,22750000000,226,0,22580000000.0,1,0,0,1,0
5674,22430000000,452,0,22575000000.0,1,0,0,0,1
5675,22430000000,226,0,22575000000.0,1,0,0,0,1
5676,22390000000,226,0,22570000000.0,1,0,0,0,1
5677,22750000000,226,0,22570000000.0,1,0,0,1,0
5678,22430000000,226,0,22575000000.0,1,0,0,0,1
5679,22700000000,226,0,22575000000.0,1,0,0,1,0
5680,22640000000,226,0,22525000000.0,1,0,0,1,0
5681,22410000000,226,0,22525000000.0,1,0,0,0,1
5682,22710000000,226,0,22555000000.0,1,0,0,1,0
5683,22330000000,226,0,22555000000.0,1,0,0,0,1
5684,22430000000,226,0,22570000000.0,1,0,0,0,1
5685,22370000000,226,0,22570000000.0,1,0,0,0,1
5686,22710000000,226,0,22565000000.0,1,0,0,1,0
5687,22780000000,452,0,22565000000.0,1,0,0,1,0
5688,22430000000,226,0,22570000000.0,1,0,0,0,1
5689,22370000000,226,0,22570000000.0,1,0,0,0,1
5690,22710000000,452,0,22565000000.0,1,0,0,1,0
5691,22360000000,226,0,22565000000.0,1,0,0,0,1
5692,22430000000,226,0,22570000000.0,1,0,0,0,1
5693,22370000000,226,0,22570000000.0,1,0,0,0,1
5694,22710000000,452,0,22565000000.0,1,0,0,1,0
5695,22360000000,226,0,22565000000.0,1,0,0,0,1
5696,22430000000,226,0,22570000000.0,1,0,0,0,1
5697,22370000000,226,0,22570000000.0,1,0,0,0,1
5698,22420000000,226,0,22565000000.0,1,0,0,0,1
5699,22810000000,226,0,22565000000.0,1,0,0,1,0
5700,22370000000,226,0,22575000000.0,1,0,0,0,1
5701,22360000000,226,0,22575000000.0,1,0,0,0,1
5702,22430000000,226,0,22570000000.0,1,0,0,0,1
5703,22370000000,226,0,22570000000.0,1,0,0,0,1
5704,22420000000,226,0,22565000000.0,1,0,0,0,1
5705,22370000000,226,0,22565000000.0,1,0,0,0,1
5706,22430000000,226,0,22570000000.0,1,0,0,0,1
5707,22370000000,226,0,22570000000.0,1,0,0,0,1
5708,22710000000,452,0,22565000000.0,1,0,0,1,0
5709,22370000000,226,0,22565000000.0,1,0,0,0,1
5710,22430000000,226,0,22570000000.0,1,0,0,0,1
5711,22780000000,226,0,22570000000.0,1,0,0,1,0
5712,22360000000,452,0,22560000000.0,1,0,0,0,1
5713,22790000000,452,0,22560000000.0,1,0,0,1,0
5714,22820000000,452,678,22565000000.0,0,1,0,1,0
5715,22420000000,226,0,22565000000.0,1,0,0,0,1
5716,22370000000,226,0,22545000000.0,1,0,0,0,1
5717,22720000000,226,0,22545000000.0,1,0,0,1,0
5718,22360000000,226,452,22575000000.0,0,1,0,0,1
5719,22780000000,452,0,22575000000.0,1,0,0,1,0
5720,22420000000,226,0,22565000000.0,1,0,0,0,1
5721,22890000000,226,0,22565000000.0,1,0,0,1,0
5722,22700000000,226,0,22560000000.0,1,0,0,1,0
5723,22420000000,226,0,22560000000.0,1,0,0,0,1
5724,22370000000,226,0,22545000000.0,1,0,0,0,1
5725,22720000000,226,0,22545000000.0,1,0,0,1,0
5726,22360000000,452,0,22555000000.0,1,0,0,0,1
5727,22960000000,226,0,22555000000.0,1,0,0,1,0
5728,22420000000,226,0,22565000000.0,1,0,0,0,1
5729,22710000000,452,0,22565000000.0,1,0,0,1,0
5730,22370000000,226,0,22575000000.0,1,0,0,0,1
5731,22320000000,226,0,22575000000.0,1,0,0,0,1
5732,22710000000,452,0,22535000000.0,1,0,0,1,0
5733,22850000000,226,0,22535000000.0,1,0,0,1,0
5734,22420000000,452,0,22570000000.0,1,0,0,0,1
5735,22780000000,452,0,22570000000.0,1,0,0,1,0
5736,22710000000,452,0,22565000000.0,1,0,0,1,0
5737,22420000000,452,0,22565000000.0,1,0,0,0,1
5738,22720000000,452,0,22570000000.0,1,0,0,1,0
5739,22420000000,452,0,22570000000.0,1,0,0,0,1
5740,22710000000,452,0,22565000000.0,1,0,0,1,0
5741,22340000000,226,0,22565000000.0,1,0,0,0,1
5742,22720000000,452,0,22570000000.0,1,0,0,1,0
5743,22310000000,678,0,22570000000.0,1,0,0,0,1
5744,22430000000,226,0,22575000000.0,1,0,0,0,1
5745,22330000000,226,0,22575000000.0,1,0,0,0,1
5746,22720000000,452,0,22540000000.0,1,0,0,1,0
5747,22310000000,226,452,22540000000.0,0,1,0,0,1
5748,22410000000,226,0,22600000000.0,1,0,0,0,1
5749,22420000000,226,0,22600000000.0,1,0,0,0,1
5750,22420000000,452,0,22570000000.0,1,0,0,0,1
5751,22780000000,452,0,22570000000.0,1,0,0,1,0
5752,22330000000,226,0,22590000000.0,1,0,0,0,1
5753,22310000000,678,0,22590000000.0,1,0,0,0,1
5754,22710000000,452,0,22565000000.0,1,0,0,1,0
5755,22360000000,226,0,22565000000.0,1,0,0,0,1
5756,22420000000,226,0,22570000000.0,1,0,0,0,1
5757,22350000000,678,1130,22570000000.0,0,1,0,0,1
5758,22790000000,226,0,22575000000.0,1,0,0,1,0
5759,22820000000,452,678,22575000000.0,0,1,0,1,0
5760,22420000000,226,0,22565000000.0,1,0,0,0,1
5761,22380000000,226,0,22565000000.0,1,0,0,0,1
5762,22680000000,226,0,22545000000.0,1,0,0,1,0
5763,22410000000,678,0,22545000000.0,1,0,0,0,1
5764,22760000000,226,0,22590000000.0,1,0,0,1,0
5765,22420000000,226,452,22590000000.0,0,1,0,0,1
5766,22400000000,226,0,22540000000.0,1,0,0,0,1
5767,22830000000,226,904,22540000000.0,0,1,0,1,0
5768,22420000000,452,0,22570000000.0,1,0,0,0,1
5769,22800000000,1130,1356,22570000000.0,0,1,0,1,0
5770,22390000000,226,0,22630000000.0,1,0,0,0,1
5771,22790000000,226,0,22630000000.0,1,0,0,1,0
5772,22420000000,452,0,22575000000.0,1,0,0,0,1
5773,22730000000,226,0,22575000000.0,1,0,0,1,0
5774,22790000000,226,0,22595000000.0,1,0,0,1,0
5775,22420000000,452,678,22595000000.0,0,1,0,0,1
5776,22390000000,226,0,22635000000.0,1,0,0,0,1
5777,22880000000,226,0,22635000000.0,1,0,0,1,0
5778,22410000000,452,0,22570000000.0,1,0,0,0,1
5779,22410000000,226,0,22570000000.0,1,0,0,0,1
5780,22740000000,226,0,22575000000.0,1,0,0,1,0
5781,22410000000,226,452,22575000000.0,0,1,0,0,1
5782,22410000000,452,0,22570000000.0,1,0,0,0,1
5783,22330000000,1130,0,22570000000.0,1,0,0,0,1
5784,22340000000,678,0,22565000000.0,1,0,0,0,1
5785,22340000000,452,678,22565000000.0,0,1,0,0,1
5786,22410000000,678,0,22575000000.0,1,0,0,0,1
5787,22830000000,226,0,22575000000.0,1,0,0,1,0
5788,22340000000,226,452,22675000000.0,0,1,0,0,1
5789,22970000000,226,0,22675000000.0,1,0,0,1,0
5790,22410000000,452,0,22560000000.0,1,0,0,0,1
5791,22710000000,452,0,22560000000.0,1,0,0,1,0
5792,22390000000,226,0,22585000000.0,1,0,0,0,1
5793,22840000000,226,0,22585000000.0,1,0,0,1,0
5794,22410000000,452,0,22565000000.0,1,0,0,0,1
5795,22790000000,1130,1356,22565000000.0,0,1,0,1,0
5796,22710000000,452,0,22560000000.0,1,0,0,1,0
5797,22780000000,226,0,22560000000.0,1,0,0,1,0
5798,22340000000,452,0,22590000000.0,1,0,0,0,1
5799,22840000000,226,0,22590000000.0,1,0,0,1,0
5800,22410000000,452,0,22565000000.0,1,0,0,0,1
5801,22720000000,452,0,22565000000.0,1,0,0,1,0
5802,22710000000,452,0,22560000000.0,1,0,0,1,0
5803,22410000000,452,0,22560000000.0,1,0,0,0,1
5804,22410000000,452,0,22565000000.0,1,0,0,0,1
5805,22720000000,452,0,22565000000.0,1,0,0,1,0
5806,22840000000,226,0,22595000000.0,1,0,0,1,0
5807,22350000000,678,0,22595000000.0,1,0,0,0,1
5808,22410000000,452,0,22565000000.0,1,0,0,0,1
5809,22720000000,452,0,22565000000.0,1,0,0,1,0
5810,22420000000,452,0,22570000000.0,1,0,0,0,1
5811,22720000000,226,452,22570000000.0,0,1,0,1,0
5812,22420000000,1130,0,22605000000.0,1,0,0,0,1
5813,22420000000,452,1130,22605000000.0,0,1,0,0,1
5814,22720000000,452,0,22565000000.0,1,0,0,1,0
5815,22340000000,226,0,22565000000.0,1,0,0,0,1
5816,22720000000,452,0,22570000000.0,1,0,0,1,0
5817,22420000000,226,0,22570000000.0,1,0,0,0,1
5818,22790000000,678,0,22595000000.0,1,0,0,1,0
5819,22710000000,226,0,22595000000.0,1,0,0,1,0
5820,22330000000,1130,1356,22550000000.0,0,1,0,0,1
5821,22340000000,226,0,22550000000.0,1,0,0,0,1
5822,22410000000,452,0,22555000000.0,1,0,0,0,1
5823,22710000000,226,0,22555000000.0,1,0,0,1,0
5824,22330000000,904,1130,22560000000.0,0,1,0,0,1
5825,22700000000,226,0,22560000000.0,1,0,0,1,0
5826,22750000000,226,0,22545000000.0,1,0,0,1,0
5827,22750000000,226,0,22545000000.0,1,0,0,1,0
5828,22410000000,452,0,22555000000.0,1,0,0,0,1
5829,22750000000,226,0,22555000000.0,1,0,0,1,0
5830,22410000000,452,0,22560000000.0,1,0,0,0,1
5831,22750000000,226,0,22560000000.0,1,0,0,1,0
5832,22410000000,452,0,22555000000.0,1,0,0,0,1
5833,22340000000,226,452,22555000000.0,0,1,0,0,1
5834,22380000000,226,0,22610000000.0,1,0,0,0,1
5835,22970000000,226,0,22610000000.0,1,0,0,1,0
5836,22410000000,452,0,22565000000.0,1,0,0,0,1
5837,22720000000,452,0,22565000000.0,1,0,0,1,0
5838,22830000000,226,0,22610000000.0,1,0,0,1,0
5839,22830000000,226,0,22610000000.0,1,0,0,1,0
5840,22410000000,452,0,22560000000.0,1,0,0,0,1
5841,22800000000,904,1130,22560000000.0,0,1,0,1,0
5842,22970000000,226,0,22675000000.0,1,0,0,1,0
5843,22700000000,226,0,22675000000.0,1,0,0,1,0
5844,22320000000,904,0,22490000000.0,1,0,0,0,1
5845,22360000000,226,0,22490000000.0,1,0,0,0,1
5846,22370000000,226,0,22510000000.0,1,0,0,0,1
5847,22650000000,226,0,22510000000.0,1,0,0,1,0
5848,22690000000,452,0,22515000000.0,1,0,0,1,0
5849,22340000000,678,0,22515000000.0,1,0,0,0,1
5850,22410000000,452,0,22545000000.0,1,0,0,0,1
5851,22410000000,226,452,22545000000.0,0,1,0,0,1
5852,22640000000,226,0,22505000000.0,1,0,0,1,0
5853,22340000000,678,0,22505000000.0,1,0,0,0,1
5854,22670000000,226,0,22545000000.0,1,0,0,1,0
5855,22760000000,226,0,22545000000.0,1,0,0,1,0
5856,22400000000,452,0,22550000000.0,1,0,0,0,1
5857,22800000000,452,1130,22550000000.0,0,1,0,1,0
5858,22920000000,226,0,22630000000.0,1,0,0,1,0
5859,22400000000,226,0,22630000000.0,1,0,0,0,1
5860,22690000000,226,0,22540000000.0,1,0,0,1,0
5861,22800000000,226,452,22540000000.0,0,1,0,1,0
5862,22390000000,452,678,22535000000.0,0,1,0,0,1
5863,22340000000,226,0,22535000000.0,1,0,0,0,1
5864,22400000000,226,0,22530000000.0,1,0,0,0,1
5865,22370000000,226,0,22530000000.0,1,0,0,0,1
5866,22410000000,226,0,22510000000.0,1,0,0,0,1
5867,22770000000,678,0,22510000000.0,1,0,0,1,0
5868,22320000000,452,678,22540000000.0,0,1,0,0,1
5869,22760000000,904,1130,22540000000.0,0,1,0,1,0
5870,22300000000,1130,0,22575000000.0,1,0,0,0,1
5871,22710000000,226,0,22575000000.0,1,0,0,1,0
5872,22370000000,226,0,22535000000.0,1,0,0,0,1
5873,22760000000,678,0,22535000000.0,1,0,0,1,0
5874,22370000000,226,0,22530000000.0,1,0,0,0,1
5875,22760000000,678,0,22530000000.0,1,0,0,1,0
5876,22370000000,226,0,22525000000.0,1,0,0,0,1
5877,22680000000,226,0,22525000000.0,1,0,0,1,0
5878,22320000000,904,0,22510000000.0,1,0,0,0,1
5879,22710000000,226,0,22510000000.0,1,0,0,1,0
5880,22370000000,226,0,22535000000.0,1,0,0,0,1
5881,22760000000,678,0,22535000000.0,1,0,0,1,0
5882,22370000000,226,0,22530000000.0,1,0,0,0,1
5883,22760000000,678,0,22530000000.0,1,0,0,1,0
5884,22370000000,226,0,22525000000.0,1,0,0,0,1
5885,22680000000,226,0,22525000000.0,1,0,0,1,0
5886,22700000000,226,0,22510000000.0,1,0,0,1,0
5887,22770000000,678,0,22510000000.0,1,0,0,1,0
5888,22320000000,678,904,22540000000.0,0,1,0,0,1
5889,22710000000,226,0,22540000000.0,1,0,0,1,0
5890,22690000000,226,0,22530000000.0,1,0,0,1,0
5891,22370000000,226,0,22530000000.0,1,0,0,0,1
5892,22320000000,904,0,22520000000.0,1,0,0,0,1
5893,22320000000,678,0,22520000000.0,1,0,0,0,1
5894,22370000000,226,0,22530000000.0,1,0,0,0,1
5895,22780000000,678,0,22530000000.0,1,0,0,1,0
5896,22320000000,226,678,22540000000.0,0,1,0,0,1
5897,22680000000,226,0,22540000000.0,1,0,0,1,0
5898,22370000000,226,0,22520000000.0,1,0,0,0,1
5899,22300000000,678,1130,22520000000.0,0,1,0,0,1
5900,22680000000,226,0,22500000000.0,1,0,0,1,0
5901,22300000000,226,678,22500000000.0,0,1,0,0,1
5902,22390000000,452,0,22530000000.0,1,0,0,0,1
5903,22380000000,226,0,22530000000.0,1,0,0,0,1
5904,22680000000,226,0,22485000000.0,1,0,0,1,0
5905,22290000000,1130,0,22485000000.0,1,0,0,0,1
5906,22670000000,226,0,22530000000.0,1,0,0,1,0
5907,22390000000,226,0,22530000000.0,1,0,0,0,1
5908,22380000000,226,0,22540000000.0,1,0,0,0,1
5909,22680000000,226,0,22540000000.0,1,0,0,1,0
5910,22390000000,226,0,22530000000.0,1,0,0,0,1
5911,22670000000,226,0,22530000000.0,1,0,0,1,0
5912,22380000000,226,0,22535000000.0,1,0,0,0,1
5913,22680000000,226,0,22535000000.0,1,0,0,1,0
5914,22390000000,226,0,22530000000.0,1,0,0,0,1
5915,22670000000,226,0,22530000000.0,1,0,0,1,0
5916,22380000000,226,0,22540000000.0,1,0,0,0,1
5917,22680000000,226,0,22540000000.0,1,0,0,1,0
5918,22390000000,226,0,22530000000.0,1,0,0,0,1
5919,22670000000,226,0,22530000000.0,1,0,0,1,0
5920,22380000000,226,0,22535000000.0,1,0,0,0,1
5921,22680000000,226,0,22535000000.0,1,0,0,1,0
5922,22390000000,226,0,22530000000.0,1,0,0,0,1
5923,22670000000,226,0,22530000000.0,1,0,0,1,0
5924,22380000000,226,0,22540000000.0,1,0,0,0,1
5925,22660000000,226,452,22540000000.0,0,1,0,1,0
5926,22370000000,226,0,22530000000.0,1,0,0,0,1
5927,22360000000,226,0,22530000000.0,1,0,0,0,1
5928,22630000000,226,0,22490000000.0,1,0,0,1,0
5929,22710000000,226,0,22490000000.0,1,0,0,1,0
5930,22370000000,452,0,22525000000.0,1,0,0,0,1
5931,22320000000,226,452,22525000000.0,0,1,0,0,1
5932,22710000000,226,0,22505000000.0,1,0,0,1,0
5933,22300000000,1356,0,22505000000.0,1,0,0,0,1
5934,22380000000,226,0,22530000000.0,1,0,0,0,1
5935,22740000000,226,0,22530000000.0,1,0,0,1,0
5936,22300000000,1130,1356,22535000000.0,0,1,0,0,1
5937,22760000000,904,0,22535000000.0,1,0,0,1,0
5938,22380000000,226,0,22525000000.0,1,0,0,0,1
5939,22670000000,226,0,22525000000.0,1,0,0,1,0
5940,22370000000,226,0,22535000000.0,1,0,0,0,1
5941,22700000000,226,0,22535000000.0,1,0,0,1,0
5942,22310000000,452,0,22495000000.0,1,0,0,0,1
5943,22680000000,226,0,22495000000.0,1,0,0,1,0
5944,22370000000,226,0,22520000000.0,1,0,0,0,1
5945,22670000000,226,0,22520000000.0,1,0,0,1,0
5946,22360000000,226,0,22530000000.0,1,0,0,0,1
5947,22680000000,226,0,22530000000.0,1,0,0,1,0
5948,22370000000,226,0,22520000000.0,1,0,0,0,1
5949,22670000000,226,0,22520000000.0,1,0,0,1,0
5950,22360000000,226,0,22530000000.0,1,0,0,0,1
5951,22680000000,226,0,22530000000.0,1,0,0,1,0
5952,22380000000,226,0,22525000000.0,1,0,0,0,1
5953,22670000000,226,0,22525000000.0,1,0,0,1,0
5954,22700000000,226,0,22535000000.0,1,0,0,1,0
5955,22680000000,226,0,22535000000.0,1,0,0,1,0
5956,22370000000,226,0,22520000000.0,1,0,0,0,1
5957,22670000000,226,0,22520000000.0,1,0,0,1,0
5958,22360000000,226,0,22530000000.0,1,0,0,0,1
5959,22320000000,452,0,22530000000.0,1,0,0,0,1
5960,22380000000,452,0,22525000000.0,1,0,0,0,1
5961,22670000000,226,0,22525000000.0,1,0,0,1,0
5962,22700000000,226,0,22510000000.0,1,0,0,1,0
5963,22680000000,226,0,22510000000.0,1,0,0,1,0
5964,22670000000,226,0,22525000000.0,1,0,0,1,0
5965,22750000000,226,0,22525000000.0,1,0,0,1,0
5966,22380000000,452,0,22535000000.0,1,0,0,0,1
5967,22700000000,226,0,22535000000.0,1,0,0,1,0
5968,22660000000,226,0,22490000000.0,1,0,0,1,0
5969,22380000000,226,452,22490000000.0,0,1,0,0,1
5970,22310000000,678,0,22520000000.0,1,0,0,0,1
5971,22730000000,226,0,22520000000.0,1,0,0,1,0
5972,22380000000,452,0,22530000000.0,1,0,0,0,1
5973,22680000000,226,0,22530000000.0,1,0,0,1,0
5974,22330000000,226,0,22510000000.0,1,0,0,0,1
5975,22340000000,226,0,22510000000.0,1,0,0,0,1
5976,22350000000,226,0,22545000000.0,1,0,0,0,1
5977,22320000000,678,0,22545000000.0,1,0,0,0,1
5978,22690000000,226,0,22535000000.0,1,0,0,1,0
5979,22380000000,452,0,22535000000.0,1,0,0,0,1
5980,22700000000,226,0,22520000000.0,1,0,0,1,0
5981,22320000000,452,678,22520000000.0,0,1,0,0,1
5982,22290000000,1130,0,22510000000.0,1,0,0,0,1
5983,22730000000,226,0,22510000000.0,1,0,0,1,0
5984,22680000000,226,0,22515000000.0,1,0,0,1,0
5985,22730000000,226,0,22515000000.0,1,0,0,1,0
5986,22350000000,226,0,22520000000.0,1,0,0,0,1
5987,22310000000,452,0,22520000000.0,1,0,0,0,1
5988,22680000000,226,0,22530000000.0,1,0,0,1,0
5989,22680000000,226,0,22530000000.0,1,0,0,1,0
5990,22670000000,226,0,22525000000.0,1,0,0,1,0
5991,22370000000,226,0,22525000000.0,1,0,0,0,1
5992,22650000000,226,0,22505000000.0,1,0,0,1,0
5993,22380000000,226,0,22505000000.0,1,0,0,0,1
5994,22310000000,226,0,22510000000.0,1,0,0,0,1
